"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",15.9917,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",15.0906,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",15.1166,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",14.7714,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",11.8492,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",10.92,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",10.0874,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",9.958,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",8.9808,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",9.2633,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",9.3877,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",9.248,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",9.5891,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",9.4653,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",9.5598,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",9.5678,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",9.5426,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",9.8228,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",10.1994,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",10.4742,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",10.9365,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",11.4073,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",11.9772,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",12.5083,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",12.7616,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",13.1062,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",13.4374,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.0843,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",14.6786,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",15.7017,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",16.0586,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",15.3739,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",15.7613,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",15.6558,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.2179,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",15.2755,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",15.201,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.4123,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.5352,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.6303,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.3112,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",15.3078,
"AUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",14.9887,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",10.1305,"B"
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",10.0011,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",9.8887,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",9.746,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",9.4566,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",9.5421,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",9.8387,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",11.2125,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",11.8428,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",12.5514,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",12.7344,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",12.8972,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",13.1541,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",13.6067,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",13.4101,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",13.3254,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",13.3701,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.6047,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",13.6064,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",12.5298,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",12.3685,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",12.4731,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",12.1815,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.1249,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.4438,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",28.1133,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",28.2754,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",27.6291,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",27.5474,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",26.7794,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",21.8861,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",18.8803,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",18.3008,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",17.7891,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",17.3861,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",17.3736,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",16.0438,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",15.3999,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",15.5941,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",14.9673,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",15.6839,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",15.7084,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",15.9524,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",16.4795,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",16.2308,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",15.5202,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",15.5971,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",16.2815,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",17.4454,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",17.4589,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",18.0681,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",17.1188,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",17.4967,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.1291,"B"
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.093,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",17.145,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",16.5336,"B"
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",16.7941,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",16.3908,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.9487,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.7268,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.4909,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.6269,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",14.1199,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.7773,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",11.9623,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",11.5286,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",10.9621,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",10.9421,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",10.0262,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",9.3185,"B"
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",8.9572,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",8.8997,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",8.8821,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",9.0812,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",8.9339,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",9.3573,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",9.0713,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",9.145,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",9.5001,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",10.0612,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",10.7561,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",11.058,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",11.383,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",11.6908,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",11.9144,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",12.1347,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",12.7495,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",13.3771,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",13.613,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",14.3585,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.5776,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.2554,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",15.7019,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",16.1989,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",16.6008,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",16.9206,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",17.4379,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.8448,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.9918,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",18.0578,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",18.1971,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",18.0021,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",17.7795,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",17.7668,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",18.4154,"B"
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.1777,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",17.8053,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",17.3574,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",17.1923,"P"
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",17.0853,"P"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",24.2117,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",21.4963,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",24.6897,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",22.358,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",28.2544,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",28.2801,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",27.6654,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",27.2517,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",25.0848,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",24.1491,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",24.6588,"B"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",24.9813,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",25.069,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",25.1955,"B"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",25.6711,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",25.6997,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.478,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",22.213,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",20.906,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",22.1394,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",20.4179,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",20.4319,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",21.4961,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",17.9325,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",17.1086,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",6.3013,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",6.1486,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",6.1894,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",6.4069,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",6.6309,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",6.8643,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",7.2758,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",6.8881,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",7.3297,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",7.0232,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",7.6213,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",8.1446,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",8.1232,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",8.6916,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",9.0466,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",9.3294,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",9.1602,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",9.2952,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",10.3671,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",9.0515,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",9.0684,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",8.9833,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",9.4093,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",9.2415,"B"
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",8.9214,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",8.5799,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",8.7181,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",8.8862,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",8.3277,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",7.6126,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",7.6958,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",7.0101,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",6.5111,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",6.3334,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",6.6837,"B"
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",13.8225,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",14.4257,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",14.3985,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",13.7355,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",13.3614,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",12.8711,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",12.746,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",12.6855,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",12.6853,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",11.9832,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",11.217,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",10.899,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",10.3914,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",10.6424,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",10.5695,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",10.1744,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",10.0786,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",10.0694,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",9.968,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",9.8125,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",9.8641,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",10.3426,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",11.166,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",12.6516,"B"
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",13.7329,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",14.3214,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.8755,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.2441,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.6458,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",15.5659,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",15.5581,"B"
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",16.0175,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",16.1797,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",16.0441,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",16.1535,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",16.0667,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.6338,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",14.6421,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",14.5563,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",14.0326,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",13.4947,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",12.9054,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",12.6155,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.4592,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.2993,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",24.413,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",20.7406,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",16.3891,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",16.577,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",17.2819,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",17.7021,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",17.6189,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",18.0023,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",17.8981,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",15.3928,"B"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",15.2243,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.4617,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",15.8716,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",16.3952,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",16.8988,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",17.3325,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",17.1877,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.5593,"B"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.6302,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",17.5685,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",17.3344,"B"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",17.2787,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",17.0144,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",16.5981,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",16.3542,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",16.0301,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",15.5291,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",14.9809,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",15.0187,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",17.0017,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",16.2254,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",15.8512,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",15.2885,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",14.8806,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",14.3317,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",14.2337,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",13.8504,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",13.9555,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",13.8808,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",13.8953,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",13.9795,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",13.9898,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",14.2096,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",14.2698,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",14.3021,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",14.3573,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",14.5918,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",14.6341,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",14.8186,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",14.7088,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",15.441,"B"
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",13.795,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",13.4068,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",13.1989,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",13.437,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",13.4675,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",13.939,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",13.9748,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.0607,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.6722,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.8943,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",14.9086,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",14.3217,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.4339,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",15.0323,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",15.3658,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.3849,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.2572,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.0204,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.3139,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.1677,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",14.0886,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",14.4759,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",15.3935,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",14.1472,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",14.9421,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",17.082,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",17.802,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",17.2835,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",16.7296,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",16.3051,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",16.6934,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",16.8706,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.4753,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",15.0794,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",19.871,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",19.0754,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",19.9495,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.3882,
